업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜에스엠프리미엄렌트카,주사업장,경기도 수원시 권선구 매송고색로794번길 191(평리동),경기도 수원시 권선구 평리동 201-2,37.24507872,126.9917407,경기도 수원시 권선구 세화로 17(세류동),경기도 수원시 권선구 세류동 409-3,,63,59,4,0,0,,,,,,,,09:00,18:00,,,,,,,황주환,031-296-8255,2023-11-20,3740000,경기도 수원시
㈜에이플러스렌트카,주사업장,경기도 수원시 권선구 동수원로146번길 109(곡반정동),경기도 수원시 권선구 곡반정동 506-5,37.24572482,127.0344567,경기도 수원시 팔달구 세지로 442(우만동),경기도 수원시 팔달구 우만동 499-20,,149,145,4,0,0,,,,,,,,09:00,18:00,,,,,,,이광희,031-223-5533,2023-11-20,3740000,경기도 수원시
㈜유일렌트카,주사업장,"경기도 안양시 동안구 관악대로 265-1, 201호","경기도 안양시 동안구 비산동 1052-2, 201호",37.402526,126.952472,"경기도 안양시 동안구 시민대로 312, 6층","경기도 안양시 동안구 평촌동 897, 6층",67,66,62,4,0,0,,,,,,,,00:00,23:39,00:00,23:39,00:00,23:39,연중무휴,https://yuilrentcar.modoo.at/,정영만,031-384-2266,2023-12-08,3830000,경기도 안양시
㈜화성렌트카,주사업장,경기도 화성시 비봉면 비봉로 84,경기도 화성시 비봉면 양노리 275-10번지,37.23562925,126.8716454,경기도 화성시 비봉면 비봉로 84,경기도 화성시 팔탄면 구장리 613-2 외 2곳,3502,230,205,24,1,0,,,,,,,,09:00,18:00,,,,,,,,031-355-2555,2023-11-16,5530000,경기도 화성시
㈜청명렌트카,주사업장,경기도 화성시 동탄반송1길 20-10,경기도 화성시 반송동 40번지,37.2093532,127.0628247,"경기도 화성시 동탄반송1길 20-10, 2,3,4,층","경기도 화성시 반송동 40 패밀리타운, 2,3,4층",4130,145,139,6,0,0,,,,,,,,09:00,18:00,,,,,,,,031-8003-4890,2023-11-16,5530000,경기도 화성시
㈜서현렌트카,주사업장,경기도 화성시 융건로 47-6,경기도 화성시 기안동 457-590번지,37.21692993,126.9846117,경기도 화성시 융건로 47-6 (기안동),경기도 화성시 기안동 457-54 외 5곳,2104,70,69,1,0,0,,,,,,,,09:00,18:00,,,,,,,,031-221-7223,2023-11-16,5530000,경기도 화성시
㈜렌트카킹,주사업장,경기도 화성시 떡전골로 96-4,경기도 화성시 병점동 382-2번지,37.20701198,127.0342861,"경기도 화성시 병점1로 216-13, 4,6층(태안프라자)","경기도 화성시 병점동 846 태안프라자 4,6층",650,174,172,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-226-4500,2023-11-16,5530000,경기도 화성시
㈜한일렌트,주사업장,경기도 화성시 남양읍 주석로 99,경기도 화성시 남양읍 북양리 446번지,37.21798472,126.842859,,경기도 화성시 우정읍 이화리 814-1,2065,70,69,1,0,0,,,,,,,,09:00,18:00,,,,,,,,031-355-1928,2023-11-16,5530000,경기도 화성시
아이제이렌트카㈜,주사업장,경기도 화성시 남양읍 시청로 219,경기도 화성시 남양읍 남양리 2002번지,37.19433999,126.8342434,경기도 안산시 단원구 신각길 95 (신길동 1483),경기도 안산시 단원구 신길동 1483,1086,84,76,8,0,0,,,,,,,,09:00,18:00,,,,,,,,031-357-5939,2023-11-16,5530000,경기도 화성시
㈜지오렌터카,주사업장,경기도 화성시 반월길40번길 46-5,경기도 화성시 반월동 318-5번지,37.22923188,127.0571119,경기도 화성시 반월길40번길 46-5 (반월동),경기도 화성시 반월동 318-5,4591,311,305,6,0,0,,,,,,,,09:00,18:00,,,,,,,,031-245-5252,2023-11-16,5530000,경기도 화성시
㈜다원렌트카,주사업장,경기도 화성시 반월길40번길 46-7,경기도 화성시 반월동 318-6번지,37.22920061,127.0565566,경기도 화성시 반월길40번길 46-7 (반월동),경기도 화성시 반월동 318-6,751,87,83,4,0,0,,,,,,,,09:00,18:00,,,,,,,,031-679-0899,2023-11-16,5530000,경기도 화성시
㈜와이엔제이컴퍼니,주사업장,경기도 화성시 동탄대로 537,경기도 화성시 오산동 1019번지,37.20222199,127.0979346,경기도 수원시 팔달구 권광로180번길 49,경기도 수원시 팔달구 인계동 1121-8,65,56,56,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-8059-8150,2023-11-16,5530000,경기도 화성시
㈜신현대렌트카,주사업장,경기도 여주시 영릉로 32,,37.29059387,127.631945,경기도 여주시 강천로 63,,1003,52,50,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-885-9137,2023-11-15,5700000,경기도 여주시
㈜대상렌트카,주사업장,경기도 여주시 북내면 당전로 523-15,,37.35305943,127.712512,경기도 여주시 북내면 당전로 523-15,,1604,16,13,3,0,0,,,,,,,,09:00,18:00,,,,,,,,031-884-2202,2023-11-15,5700000,경기도 여주시
(주)가가렌트카,영업소,전라북도 정읍시 상사3길 42(상동),전라북도 정읍시 상동 340-1,35.56142496,126.8653078,전라북도 정읍시 상사3길 42(상동),,,19,18,1,0,0,,,,,,,,08:00,19:00,,,,,,,,063-538-0019,2023-11-22,4690000,전라북도 정읍시
기아자동차(주),영업소,전라북도 정읍시 신태인읍 석지로 693-40,전라북도 정읍시 신태인읍 우령리 10-1,35.69973238,126.8810664,전라북도 정읍시 신태인읍 석지로 693-40,,,1872,1872,0,0,0,,,,,,,,08:00,18:00,,,,,,,,063-219-8528,2023-11-22,4690000,전라북도 정읍시
베스트렌트카(주),영업소,전라북도 정읍시 조곡천2길 46(시기동),,35.5652366,126.8574442,전라북도 정읍시 조곡천2길 46(시기동),,,6,4,2,0,0,,,,,,,,08:00,19:00,,,,,,,,063-532-9879,2023-11-22,4690000,전라북도 정읍시
에이제이렌터카 주식회사,영업소,전라북도 정읍시 서부산업도로 308(연지동),전라북도 정읍시 연지동 343-47,35.57542631,126.8440703,전라북도 정읍시 서부산업도로 308(연지동),,,1,1,0,0,0,,,,,,,,08:00,19:00,,,,,,,,063-533-1601,2023-11-22,4690000,전라북도 정읍시
오리엔탈렌터카(주),영업소,전라북도 정읍시 연지7길 6,전라북도 정읍시 연지동 338-53,35.574278,126.8441231,전라북도 정읍시 연지7길 6,,,14,8,6,0,0,,,,,,,,08:00,19:00,,,,,,,,063-532-0030,2023-11-22,4690000,전라북도 정읍시
주식회사 도도렌트카,영업소,전라북도 정읍시 문학길 6-3(연지동),,35.56882962,126.8449454,전라북도 정읍시 문학길 6-3(연지동),,,34,33,1,0,0,,,,,,,,00:00,23:59,,,,,,,,063-538-1103,2023-11-22,4690000,전라북도 정읍시
한일상공 유한회사,영업소,전라북도 정읍시 연지8길 20(연지동),전라북도 정읍시 연지동 312-25,35.57145289,126.8457532,전라북도 정읍시 연지8길 20(연지동),,,12,10,2,0,0,,,,,,,,08:00,19:00,,,,,,,,063-538-7474,2023-11-22,4690000,전라북도 정읍시
㈜월드렌트카,주사업장,경기도 광주시 세피내길 128 (고산동),,37.37931594,127.242492,경기도 광주시 세피내길 128 (고산동),,,50,48,2,0,0,,,,,,,,08:30,21:00,,,,,,,,031-761-5484,2023-11-22,5540000,경기도 광주시
(주)유진렌트카,주사업장,경기도 광주시 중앙로 13-4 (쌍령동),,37.40489137,127.2658087,"경기도 광주시 중앙로 13-4, (쌍령동)",,,49,46,3,0,0,,,,,,,,00:00,23:59,,,,,,,,031-765-8558,2023-11-22,5540000,경기도 광주시
㈜카존렌트카,주사업장,"경기도 광주시 역동로 5, 415호 (역동)",,37.40620179,127.260295,"경기도 용인시 기흥구 동백5로 22, (중동)",,,98,93,5,0,0,,,,,,,,08:00,20:00,,,,,,,,1899-4647,2023-11-22,5540000,경기도 광주시
㈜오렌지렌트카,주사업장,"경기도 광주시 역동로 5, 414호 (역동, 갤러리아플라자)",,37.4062017874,127.260295,경기도 광주시 광주대로 30 (GS타임즈 광주터미널 주차장),,,49,48,1,0,0,,,,,,,,00:00,23:59,,,,,,,,031-8027-0019,2023-11-22,5540000,경기도 광주시
(주)씨엔씨,영업소,경기도 광주시 곤지암읍 광여로 28 (곤지암리),,37.35035635,127.3488831,"경기도 광주시 곤지암읍 광여로 28, (곤지암리)",,,7,7,0,0,0,,,,,,,,00:00,23:59,,,,,,,,031-798-6658,2023-11-22,5540000,경기도 광주시
㈜제이케이비,주사업장,"경기도 파주시 청석로 307, 301호 (다율동)","경기도 파주시 다율동 987-1, 301호",37.7295181,126.7175477,"경기도 파주시 청석로 307, 대경주차빌딩(다율동)",경기도 파주시 다율동 987-1,,71,53,18,0,0,,,,,,,,09:00,19:00,,,,,,,김현기,031-942-6505,2023-11-16,4060000,경기도 파주시
준카 주식회사,주사업장,경기도 파주시 봉서산로65번길 55,경기도 파주시 봉서리 241-1,37.843416,126.800245,경기도 파주시 월롱면 엘지로 245,경기도 파주시 월롱면 덕은리 1271,,213,206,7,0,0,,,,,,,,09:00,19:00,,,,,,,전재현+ 윤선애,031-959-9201,2023-11-16,4060000,경기도 파주시
㈜쓰리케이스컴퍼니,주사업장,"경기도 파주시 하우3길 17, 2층",경기도 파주시 야당동 59-1,37.71829567,126.7712171,경기도 고양시 덕양구 원흥3로16,경기도 고양시 덕양구 원흥동 631,,90,88,1,1,0,,,,,,,,09:00,19:00,,,,,,,이준+ 황광선,1666-9778,2023-11-16,4060000,경기도 파주시
㈜하이원렌터카,주사업장,"경기도 파주시 방촌로 300-1, 201호 (맥금동)",경기도 파주시 맥금동 801,37.772564,126.725221,경기도 김포시 하성면 월하로705번길54,경기도 김포시 하성면 마곡리 475번지,,60,49,11,0,0,,,,,,,,09:00,19:00,,,,,,,이동제,031-123-4567,2023-11-16,4060000,경기도 파주시
㈜아이팩,주사업장,"경기도 파주시 책향기로 836, 707 (송촌동)",경기도 파주시 와동동 1458-1,37.72922783,126.763738,경기도 파주시 소라지로 342,경기도 파주시 송촌동 241-2,,6,6,0,0,0,,,,,,,,09:00,19:00,,,,,,,전수경,031-942-8345,2023-11-16,4060000,경기도 파주시
(주)세종통운,영업소,경상남도 함양군 함양읍 용평3길 33,,35.51883906,127.7306882,경상남도 함양군 함양읍 고운로 220,,,38,29,9,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,,,강점자,055-962-4321,2023-11-28,5460000,경상남도 함양군
(주)서경렌트카,영업소,경상남도 함양군 함양읍 고운로 107,,35.52176303,127.7330298,경상남도 함양군 함양읍 함양로 1281,,,5,4,1,0,0,,,,,,,,08:00,18:00,08:00,18:00,08:00,20:00,,,김진숙,055-964-8282,2023-11-28,5460000,경상남도 함양군
㈜서경엔카,영업소,경상남도 함양군 함양읍 동위천3길 7,,35.51627202,127.7259424,경상남도 함양군 함양읍 동위천3길 7,,,2,1,1,0,0,,,,,,,,08:00,18:00,08:00,18:00,08:00,20:00,,,윤태희,055-740-3252,2023-11-28,5460000,경상남도 함양군
㈜에스에이씨렌터카,주사업장,경상남도 함양군 함양읍 두산길 55-2,,35.53377069,127.7301792,,경상남도 함양군 병곡면 광평리 668,,39,39,0,0,0,,,,,,,,08:00,18:00,08:00,18:00,08:00,20:00,,,주재형,070-5030-4979,2023-11-28,5460000,경상남도 함양군
우리렌트카㈜,주사업장,인천광역시 계양구 안남로 491,인천광역시 계양구 효성동 320-12,37.526959,126.710676,,인천광역시 서구 가좌동 556-30,,51,46,5,0,0,,,,,,,,09:00,18:00,,,,,,,김의겸,032-426-9500,2023-11-21,3550000,인천광역시 계양구
㈜뉴금강산렌트카,주사업장,인천광역시 계양구 벌말로 572,인천광역시 계양구 상야동 10-4,37.579285,126.779504,,인천광역시 강화군 강화읍 남신리 482-3외 2필지,,68,65,3,0,0,,,,,,,,09:00,18:00,,,,,,,최운주,032-547-8777,2023-11-21,3550000,인천광역시 계양구
㈜나이스렌트카,주사업장,부산광역시 수영구 연수로 385-1(수영동),,35.16968299,129.1120637,부산광역시 수영구 연수로 385-1(수영동),,,112,112,0,0,0,,,,,,,,09:00,18:00,,,,,,,,051-623-9998,2023-11-20,3380000,부산광역시 수영구
㈜마이오토링크,주사업장,"부산광역시 수영구 황령대로 505, 1층(남천동)",,35.13759118,129.1089789,부산광역시 강서구 명지국제8로 251(명지동),,,167,167,0,0,0,,,,,,,,09:00,18:00,,,,,,,,1566-2277,2023-11-20,3380000,부산광역시 수영구
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,충청남도 금산군 복수면 대둔산로 934,충청남도 금산군 복수면 수영리 135-5,179,152,152,0,0,0,380000,570000,630000,820000,900000,,135000,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,,충청남도 금산군 복수면 수영리 140,248,188,188,0,0,0,,,,,,,,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,,대전광역시 유성구 학하동 741-4 외 2,183,161,160,1,0,0,,,,,,,,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,,충청남도 금산군 진산면 읍내리 101-30 외 2,228,213,213,0,0,0,,,,,,,,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,충청남도 금산군 진산면 청림동로 40,충청남도 금산군 진산면 행정리 91-2,131,131,131,0,0,0,,,,,,,,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
제트카㈜,주사업장,"충청남도 금산군 복수면 대둔산로 934, 1층 101호",충청남도 금산군 복수면 수영리 135-5,36.18184232,127.3905286,,충청남도 논산시 연무읍 동산리 1005번지,574,291,291,0,0,0,,,,,,,,09:00,18:00,09:00,17:00,,,토(격주)+일+국가지정공휴일,www.jetcar.co.kr,임재형,1522-3501,2023-11-21,4550000,충청남도 금산군
선우렌트카㈜,주사업장,"충청남도 금산군 금산읍 건삼전3길 2, 월드투어여행사",충청남도 금산군 금산읍 중도리 495-3,36.10205911,127.490438,대전광역시 대덕구 대전로 1419 외 1,대전광역시 대덕구 읍내동 258-11 외 1,139,128,128,0,0,0,50000,60000,70000,80000,100000,120000,130000,09:00,18:00,09:00,12:00,,,일+국가지정공휴일,,조경수,042-487-0459,2023-11-21,4550000,충청남도 금산군
㈜경도렌트카,주사업장,경기도 화성시 봉담읍 와우안길 94,경기도 화성시 봉담읍 와우리 156-90번지,37.21949598,126.9740095,경기도 화성시 봉담읍 와우안길 94 (봉담읍),경기도 화성시 장안면 장안리 1500-2 외 2곳,2097,57,52,5,0,0,,,,,,,,09:00,18:00,,,,,,,,031-246-9300,2023-11-16,5530000,경기도 화성시
㈜미래렌트카,주사업장,경기도 화성시 효행로 1377,경기도 화성시 반월동 128번지,37.23043059,127.0650832,경기도 화성시 정남면 여의동길 85-21 (오일리 382-9),경기도 화성시 정남면 오일리 382-9 외 1곳,902,88,81,6,1,0,,,,,,,,09:00,18:00,,,,,,,,031-273-3434,2023-11-16,5530000,경기도 화성시
자유로운수㈜,주사업장,경기도 파주시 아동로 54(아동동),경기도 파주시 아동동 243-10,37.76631402,126.779937,,경기도 파주시 법원읍 가야리 173-1,,78,74,3,1,0,,,,,,,,09:00,19:00,,,,,,,이규희+이남용,031-949-3900,2023-11-16,4060000,경기도 파주시
(주)프린스렌트카,주사업장,경기도 파주시 돌단풍길 27,경기도 파주시 문발동 603-9,37.7199748297,126.7109219137,"경기도 파주시 월롱면 엘씨디로 16, LCD파크 A동 401호","경기도 파주시 월롱면 덕은리 1300, LCD파크 A동 401호",,163,126,37,0,0,,,,,,,,09:00,19:00,,,,,,,김영식,031-946-6504,2023-11-16,4060000,경기도 파주시
㈜부일렌트카,주사업장,"경기도 파주시 새꽃로 227, 5호","경기도 파주시 아동동 352-2, 5호",37.76689973,126.7768702,경기도 파주시 탄현면 평화로 668-1 (법흥리),경기도 파주시 탄현면 법흥리 170-2,,52,48,4,0,0,,,,,,,,09:00,19:00,,,,,,,최병철+전재현,031-945-0333,2023-11-16,4060000,경기도 파주시
㈜26렌트카,영업소,경기도 남양주시 경춘로 414-5,경기도 남양주시 다산동 4113-18,37.60685599,127.1601443,경기도 남양주시 다산중앙로123번길 22-74,경기도 남양주시 다산동 6061-1,,1,1,0,0,0,,,,,,,,09:00,19:00,,,,,,,정석종,031-568-2626,2023-11-29,3990000,경기도 남양주시
가자렌트카(주),주사업장,"경기도 양주시 광적면 부흥로 877, 205호",경기도 양주시 광적면 가납리 431-1,37.81422772,126.9894504,"경기도 양주시 광적면 부흥로 877, 205호",,,64,58,6,0,0,,,,,,,,09:00,18:00,,,,,,,최준영,033-766-2881,2023-11-01,5590000,경기도 양주시
(주)현대관광렌트카,주사업장,"경기도 양주시 광적면 부흥로 877, 205호",경기도 양주시 광적면 가납리 431-1,37.81422772,126.9894504,"경기도 양주시 광적면 부흥로 877, 205호",,,266,232,34,0,0,,,,,,,,09:00,18:00,,,,,,,최은주,033-635-0089,2023-11-01,5590000,경기도 양주시
(주)쏘카,영업소,경기도 양주시 고읍남로 6-9,,37.79575721,127.0797404,경기도 양주시 고읍남로 6-9,,,8,8,0,0,0,,,,,,,,09:00,18:00,,,,,,,박재욱,02-1661-3315,2023-11-01,5590000,경기도 양주시
